ticker,date,broker_code,broker_name,buy_value,sell_value,net_value,buy_lot,sell_lot,net_lot,avg_buy_price,avg_sell_price,broker_type
UNVR.JK,2026-06-10,CC,Mandiri Sekuritas,2695086422.214663,2566702331.5820775,128384090.63258553,9278,8836,442,2894.2970481267225,2905.033965895923,local
UNVR.JK,2026-06-10,YP,Mirae Asset Sekuritas,2174606098.296272,2166086663.0183187,8519435.277953148,7486,7457,29,2876.899413475658,2912.7182836282013,local
UNVR.JK,2026-06-10,PD,Indo Premier Sekuritas,3303701239.8629527,3559349554.647963,-255648314.78501034,11373,12253,-880,2920.46032763953,2914.6329621282457,local
UNVR.JK,2026-06-10,OD,BRI Danareksa Sekuritas,927455770.7980512,991938902.1324078,-64483131.33435655,3192,3414,-222,2906.6841909286472,2925.1501137513037,local
UNVR.JK,2026-06-10,AK,UBS Sekuritas,3463104701.430288,3650521281.963394,-187416580.53310633,11922,12567,-645,2921.573843545018,2896.707022828572,foreign
UNVR.JK,2026-06-10,ZP,Maybank Sekuritas,1307866912.9835682,1447610389.68143,-139743476.6978619,4502,4983,-481,2927.5929240500664,2877.617933487534,foreign
UNVR.JK,2026-06-10,CS,Credit Suisse,2890855555.0996375,2923095932.7542186,-32240377.65458107,9952,10063,-111,2897.7413153055427,2894.642383017811,foreign
UNVR.JK,2026-06-10,KZ,CLSA Sekuritas,2098146264.2717395,2435753085.24561,-337606820.97387075,7223,8385,-1162,2879.14796676707,2902.5711872658353,foreign
UNVR.JK,2026-06-10,NI,BNI Sekuritas,753677796.4903489,710231351.6507968,43446444.839552164,2594,2445,149,2922.749587465955,2877.4646295196244,local
UNVR.JK,2026-06-10,DX,Bahana Sekuritas,3955036499.3642974,3338440155.621679,616596343.7426186,13615,11493,2122,2924.5046672489025,2911.7588381712812,local
UNVR.JK,2026-06-09,CC,Mandiri Sekuritas,7647951545.965565,6815411302.025188,832540243.9403763,28256,25180,3076,2697.469496147279,2718.7809280035785,local
UNVR.JK,2026-06-09,YP,Mirae Asset Sekuritas,10312298169.703495,12470284675.334301,-2157986505.630806,38100,46073,-7973,2720.230503676523,2713.8271510031354,local
UNVR.JK,2026-06-09,PD,Indo Premier Sekuritas,2921515804.3424473,3011296994.8899775,-89781190.54753017,10794,11125,-331,2680.7449183363365,2725.6576122580072,local
UNVR.JK,2026-06-09,OD,BRI Danareksa Sekuritas,10111412074.997665,9233384185.241459,878027889.7562065,37358,34114,3244,2702.052791157066,2682.9053796969456,local
UNVR.JK,2026-06-09,AK,UBS Sekuritas,9838138588.764288,10676468498.397028,-838329909.63274,36348,39446,-3098,2688.2558531182763,2730.71308665746,foreign
UNVR.JK,2026-06-09,ZP,Maybank Sekuritas,3414400302.161195,4085795552.2174077,-671395250.0562129,12615,15095,-2480,2687.5174712701555,2719.887433131115,foreign
UNVR.JK,2026-06-09,CS,Credit Suisse,5328238738.196446,5826012224.049865,-497773485.85341835,19686,21525,-1839,2703.639205667331,2690.646390165293,foreign
UNVR.JK,2026-06-09,KZ,CLSA Sekuritas,2597501622.507374,2983797555.883702,-386295933.376328,9596,11024,-1428,2714.634630371221,2700.9745421306757,foreign
UNVR.JK,2026-06-09,NI,BNI Sekuritas,7750458365.760253,7871820565.501128,-121362199.74087524,28635,29083,-448,2700.0809984422517,2723.5461312193015,local
UNVR.JK,2026-06-09,DX,Bahana Sekuritas,11517868967.926458,10411785819.724592,1106083148.2018661,42554,38468,4086,2684.643577600222,2730.550155476567,local
UNVR.JK,2026-06-08,CC,Mandiri Sekuritas,2409275712.8016148,6671829572.69932,-4262553859.897705,8658,23977,-15319,2778.3037539210195,2772.9210820672643,local
UNVR.JK,2026-06-08,YP,Mirae Asset Sekuritas,521454977.6176973,7287160008.613278,-6765705030.995581,1874,26188,-24314,2802.0204841998957,2809.1040332072907,local
UNVR.JK,2026-06-08,PD,Indo Premier Sekuritas,851095616.3053386,5911065225.390382,-5059969609.085043,3058,21243,-18185,2801.9993391104886,2797.468707049567,local
UNVR.JK,2026-06-08,OD,BRI Danareksa Sekuritas,3085151990.8130884,2455720173.1382914,629431817.674797,11087,8825,2262,2796.267277507923,2756.7193107798907,local
UNVR.JK,2026-06-08,AK,UBS Sekuritas,3134519786.8355865,982361209.4562829,2152158577.379304,11264,3530,7734,2808.7851689500662,2797.9831207767083,foreign
UNVR.JK,2026-06-08,ZP,Maybank Sekuritas,2380079960.233966,392818059.61921585,1987261900.61475,8553,1411,7142,2768.2273735745143,2760.524257504233,foreign
UNVR.JK,2026-06-08,CS,Credit Suisse,5583015209.999879,994028847.0476347,4588986362.952244,20064,3572,16492,2798.0033622880305,2791.7039108108515,foreign
UNVR.JK,2026-06-08,KZ,CLSA Sekuritas,4925718978.734855,4119488903.4039083,806230075.3309464,17702,14804,2898,2785.609149533306,2760.187359878548,foreign
UNVR.JK,2026-06-08,NI,BNI Sekuritas,2185792824.7991366,1927353049.3005803,258439775.49855638,7855,6926,929,2790.6591953832294,2786.479339317113,local
UNVR.JK,2026-06-08,DX,Bahana Sekuritas,2672430239.871589,2837999274.564224,-165569034.69263458,9604,10199,-595,2777.6953148853618,2788.0514061363924,local
UNVR.JK,2026-06-05,CC,Mandiri Sekuritas,2278412579.7425203,9604516108.453497,-7326103528.710977,8185,34505,-26320,2768.562676539128,2789.7574320196213,local
UNVR.JK,2026-06-05,YP,Mirae Asset Sekuritas,4316669170.368667,10237935209.74977,-5921266039.381103,15508,36781,-21273,2785.3427052685543,2772.086249458159,local
UNVR.JK,2026-06-05,PD,Indo Premier Sekuritas,2500640224.795923,13452744198.461143,-10952103973.66522,8983,48331,-39348,2792.1206544281235,2786.611287948999,local
UNVR.JK,2026-06-05,OD,BRI Danareksa Sekuritas,3743676494.7592583,3227945526.743659,515730968.01559925,13449,11596,1853,2805.376375362577,2763.250305912544,local
UNVR.JK,2026-06-05,AK,UBS Sekuritas,9562102901.191704,2891959323.8376603,6670143577.354044,34353,10389,23964,2784.6345715498674,2804.122057684758,foreign
UNVR.JK,2026-06-05,ZP,Maybank Sekuritas,3502909146.908336,245195608.47855395,3257713538.4297824,12584,880,11704,2784.9460143000188,2804.4714388322445,foreign
UNVR.JK,2026-06-05,CS,Credit Suisse,6592476469.465276,1555266106.9362884,5037210362.528988,23684,5587,18097,2761.135124362409,2768.069778130195,foreign
UNVR.JK,2026-06-05,KZ,CLSA Sekuritas,8620208679.251076,7147253549.398778,1472955129.8522978,30969,25677,5292,2776.650245028716,2798.508338122454,foreign
UNVR.JK,2026-06-05,NI,BNI Sekuritas,11144536596.980192,12059818578.084826,-915281981.1046333,40038,43326,-3288,2799.0065694086948,2791.474002669847,local
UNVR.JK,2026-06-05,DX,Bahana Sekuritas,5267397730.214104,4303883445.857399,963514284.3567047,18924,15462,3462,2772.1699965951466,2795.3870768128577,local
UNVR.JK,2026-06-04,CC,Mandiri Sekuritas,2336590535.296736,10197018182.942492,-7860427647.645756,8117,35423,-27306,2873.033175102074,2869.614060042522,local
UNVR.JK,2026-06-04,YP,Mirae Asset Sekuritas,2739038111.577648,9017483223.341461,-6278445111.763813,9515,31325,-21810,2880.5193505629463,2886.7257764130422,local
UNVR.JK,2026-06-04,PD,Indo Premier Sekuritas,942948818.0928158,2521372659.9294305,-1578423841.8366146,3275,8758,-5483,2906.266177215001,2874.973368578334,local
UNVR.JK,2026-06-04,OD,BRI Danareksa Sekuritas,1039563490.7376786,1136488439.4701324,-96924948.7324537,3611,3948,-337,2854.4038892900053,2868.151013481028,local
UNVR.JK,2026-06-04,AK,UBS Sekuritas,9966796867.45328,2455686710.02716,7511110157.426119,34623,8530,26093,2851.6356862447406,2895.9916936432137,foreign
UNVR.JK,2026-06-04,ZP,Maybank Sekuritas,10076608635.717884,708993177.7137867,9367615458.004097,35004,2462,32542,2906.359862736303,2858.814295560778,foreign
UNVR.JK,2026-06-04,CS,Credit Suisse,9023657335.586504,1875647105.2946336,7148010230.29187,31347,6515,24832,2855.8781099405237,2874.56073952188,foreign
UNVR.JK,2026-06-04,KZ,CLSA Sekuritas,3319450990.512203,2619884193.4054794,699566797.1067238,11531,9101,2430,2901.099757817238,2907.119444191281,foreign
UNVR.JK,2026-06-04,NI,BNI Sekuritas,3802723551.5467806,5241735116.740016,-1439011565.1932354,13210,18209,-4999,2892.7507200011187,2882.764548024025,local
UNVR.JK,2026-06-04,DX,Bahana Sekuritas,2773680997.3021035,4130687136.5502167,-1357006139.2481132,9635,14349,-4714,2869.9312693721536,2886.933983430747,local
UNVR.JK,2026-06-03,CC,Mandiri Sekuritas,2139482226.1534054,2060062892.8383877,79419333.3150177,7502,7224,278,2849.2937050155324,2862.339672293336,local
UNVR.JK,2026-06-03,YP,Mirae Asset Sekuritas,4037475086.9622226,3539350432.51975,498124654.44247246,14158,12411,1747,2850.068216305819,2830.804940285807,local
UNVR.JK,2026-06-03,PD,Indo Premier Sekuritas,2676662687.533457,2770927880.342576,-94265192.80911922,9386,9717,-331,2862.2995106199373,2843.239792102144,local
UNVR.JK,2026-06-03,OD,BRI Danareksa Sekuritas,2900434898.3144507,2401163003.5306897,499271894.783761,10171,8420,1751,2865.6020959909124,2876.8711817593166,local
UNVR.JK,2026-06-03,AK,UBS Sekuritas,1331986458.9457543,1117905146.9544642,214081311.9912901,4671,3920,751,2861.451694360701,2859.4550928989624,foreign
UNVR.JK,2026-06-03,ZP,Maybank Sekuritas,1614853483.213226,1511208299.4975698,103645183.71565628,5662,5299,363,2841.332726791382,2840.1196104757623,foreign
UNVR.JK,2026-06-03,CS,Credit Suisse,5113200815.430567,5681089607.120308,-567888791.6897411,17930,19922,-1992,2868.60931153847,2829.264030057946,foreign
UNVR.JK,2026-06-03,KZ,CLSA Sekuritas,1714441073.5323837,1499018240.288882,215422833.24350166,6012,5256,756,2840.362603151868,2828.6931915300297,foreign
UNVR.JK,2026-06-03,NI,BNI Sekuritas,3207502158.582745,3681527330.516793,-474025171.9340477,11248,12910,-1662,2840.6767735864773,2849.1543466135686,local
UNVR.JK,2026-06-03,DX,Bahana Sekuritas,2482341255.5467777,2797442187.014639,-315100931.4678612,8705,9810,-1105,2831.0067316665118,2837.5437731447755,local
UNVR.JK,2026-06-02,CC,Mandiri Sekuritas,3092513621.336193,1280295995.137084,1812217626.199109,10733,4443,6290,2872.1912762664597,2875.3001863876148,local
UNVR.JK,2026-06-02,YP,Mirae Asset Sekuritas,3661156651.217211,660559480.7804842,3000597170.4367266,12707,2292,10415,2880.450857563648,2888.006515726651,local
UNVR.JK,2026-06-02,PD,Indo Premier Sekuritas,11794276607.928705,2439273876.706079,9355002731.222626,40935,8466,32469,2857.0942424452164,2862.124266090031,local
UNVR.JK,2026-06-02,OD,BRI Danareksa Sekuritas,12491410505.57223,12122265919.973612,369144585.59861755,43355,42074,1281,2897.390205876994,2867.870975420049,local
UNVR.JK,2026-06-02,AK,UBS Sekuritas,6733052494.138921,16774187120.252604,-10041134626.113682,23369,58219,-34850,2872.74799603936,2902.624815663374,foreign
UNVR.JK,2026-06-02,ZP,Maybank Sekuritas,4525948684.399829,21102737813.203312,-16576789128.803482,15708,73243,-57535,2894.4919174697816,2909.8548872863616,foreign
UNVR.JK,2026-06-02,CS,Credit Suisse,224807934.3862856,3751865275.598173,-3527057341.2118874,780,13021,-12241,2874.7341118437157,2872.6817599946235,foreign
UNVR.JK,2026-06-02,KZ,CLSA Sekuritas,3212948604.9190874,3286986324.2877393,-74037719.36865187,11151,11408,-257,2853.659932476764,2866.871238927393,foreign
UNVR.JK,2026-06-02,NI,BNI Sekuritas,5273643944.246676,5063873452.378242,209770491.8684349,18303,17575,728,2906.6426654483103,2880.6796463176447,local
UNVR.JK,2026-06-02,DX,Bahana Sekuritas,3217372329.665706,3152710151.145408,64662178.520298004,11166,10942,224,2854.1514067369667,2893.3748858063523,local
GOTO.JK,2026-07-01,CC,Mandiri Sekuritas,1128755041.7247605,2853846406.3130383,-1725091364.5882778,195944,495410,-299466,57.87243804359163,57.854714694240776,local
GOTO.JK,2026-07-01,YP,Mirae Asset Sekuritas,354792341.6370908,1426634080.6287534,-1071841738.9916626,61589,247654,-186065,57.4998942337293,57.03728453004987,local
GOTO.JK,2026-07-01,PD,Indo Premier Sekuritas,428712362.9193566,1407683689.6604419,-978971326.7410853,74421,244365,-169944,57.05536746243571,57.526590273755616,local
GOTO.JK,2026-07-01,OD,BRI Danareksa Sekuritas,717940094.011799,799715539.0273875,-81775445.01558852,124629,138825,-14196,57.637592992328464,58.124438606143514,local
GOTO.JK,2026-07-01,AK,UBS Sekuritas,2872350963.8232684,966950495.7525787,1905400468.0706897,498622,167856,330766,58.15510646119223,57.47992637908724,foreign
GOTO.JK,2026-07-01,ZP,Maybank Sekuritas,5806121355.497794,595482934.0911715,5210638421.406623,1007906,103372,904534,57.08839720917981,57.731274403885074,foreign
GOTO.JK,2026-07-01,CS,Credit Suisse,4354362765.71407,1135804211.988502,3218558553.7255683,755890,197168,558722,57.298988074182084,57.13606784190293,foreign
GOTO.JK,2026-07-01,KZ,CLSA Sekuritas,3368921471.858851,2923281334.9967313,445640136.8621197,584823,507463,77360,57.91000243069476,57.55837889170202,foreign
GOTO.JK,2026-07-01,NI,BNI Sekuritas,1584881788.820569,1290859371.0302877,294022417.7902813,275125,224085,51040,57.65371340494692,57.997711553944214,local
GOTO.JK,2026-07-01,DX,Bahana Sekuritas,2549032423.9668384,2432889078.0731854,116143345.89365292,442496,422334,20162,57.15033552137736,57.9819844822518,local
GOTO.JK,2026-06-30,CC,Mandiri Sekuritas,9101160287.738926,7656161591.647087,1444998696.0918388,1539078,1294717,244361,58.57887246757762,59.251601692072356,local
GOTO.JK,2026-06-30,YP,Mirae Asset Sekuritas,14608196754.206987,13482295649.045233,1125901105.1617546,2470362,2279963,190399,58.8647578329671,58.55458725921491,local
GOTO.JK,2026-06-30,PD,Indo Premier Sekuritas,10951229615.986372,11789769027.35344,-838539411.3670673,1851940,1993743,-141803,59.356632096839235,59.25815872601335,local
GOTO.JK,2026-06-30,OD,BRI Danareksa Sekuritas,4581535077.449926,5090380943.570252,-508845866.12032604,774774,860824,-86050,58.68150281797567,59.434459274915305,local
GOTO.JK,2026-06-30,AK,UBS Sekuritas,11072850346.791033,10074824740.251055,998025606.539978,1872507,1703733,168774,59.43094407406517,59.02509608328772,foreign
GOTO.JK,2026-06-30,ZP,Maybank Sekuritas,4144802378.4508085,3565669127.526231,579133250.9245777,700919,602983,97936,58.92751316523837,58.844752587072556,foreign
GOTO.JK,2026-06-30,CS,Credit Suisse,1937518691.5930781,1648033996.1314821,289484695.461596,327649,278695,48954,59.57915424684615,58.990604461490385,foreign
GOTO.JK,2026-06-30,KZ,CLSA Sekuritas,1701449119.339526,1548666719.9251788,152782399.41434717,287728,261891,25837,58.99805667773503,58.81377933149576,foreign
GOTO.JK,2026-06-30,NI,BNI Sekuritas,6027426756.545336,6278188288.154526,-250761531.60919,1019285,1061691,-42406,59.35042563368258,59.331212143997305,local
GOTO.JK,2026-06-30,DX,Bahana Sekuritas,9528884319.994799,10809393469.028248,-1280509149.0334492,1611410,1827954,-216544,58.61803943618641,59.549492911085956,local
GOTO.JK,2026-06-29,CC,Mandiri Sekuritas,334106789.28043985,5827399626.286252,-5493292837.005812,55798,973222,-917424,59.89359863124959,59.62947156375982,local
GOTO.JK,2026-06-29,YP,Mirae Asset Sekuritas,561491147.0837307,8496460047.600454,-7934968900.516724,93773,1418976,-1325203,59.55401100352765,60.11329235745377,local
GOTO.JK,2026-06-29,PD,Indo Premier Sekuritas,1593358727.4506295,20301749899.30093,-18708391171.8503,266103,3390553,-3124450,59.732122600027814,59.2958106409673,local
GOTO.JK,2026-06-29,OD,BRI Danareksa Sekuritas,9039611885.883768,11980072319.463879,-2940460433.5801105,1509687,2000767,-491080,59.56786908729485,59.79037808581755,local
GOTO.JK,2026-06-29,AK,UBS Sekuritas,4074746092.5102615,467991588.81440717,3606754503.695854,680514,78158,602356,59.3351530713373,59.39534689515409,foreign
GOTO.JK,2026-06-29,ZP,Maybank Sekuritas,19247806957.733635,3913549901.171915,15334257056.56172,3214536,653593,2560943,60.01746537946421,59.575691647628645,foreign
GOTO.JK,2026-06-29,CS,Credit Suisse,11196839212.442553,2587770548.8517246,8609068663.590828,1869961,432178,1437783,60.15683180777041,60.41415438599373,foreign
GOTO.JK,2026-06-29,KZ,CLSA Sekuritas,4263485540.967489,3644597392.7608943,618888148.2065945,712035,608676,103359,59.97181914578657,59.577106623634975,foreign
GOTO.JK,2026-06-29,NI,BNI Sekuritas,5302715961.795901,7906477329.6721525,-2603761367.876251,885595,1320444,-434849,59.34876444790713,60.44558817201291,local
GOTO.JK,2026-06-29,DX,Bahana Sekuritas,11874089884.914093,8981712780.736603,2892377104.17749,1983067,1500017,483050,59.5212310190576,59.68962767402789,local
GOTO.JK,2026-06-26,CC,Mandiri Sekuritas,1376218463.5617938,4457584887.814612,-3081366424.2528186,229808,744350,-514542,60.005454739255846,60.15347353316523,local
GOTO.JK,2026-06-26,YP,Mirae Asset Sekuritas,292368782.00221175,2935639531.217722,-2643270749.2155104,48821,490208,-441387,59.566357500958155,59.432669731307364,local
GOTO.JK,2026-06-26,PD,Indo Premier Sekuritas,454551792.7128304,5511567728.203945,-5057015935.491115,75903,920350,-844447,60.31711647019337,59.750724017537344,local
GOTO.JK,2026-06-26,OD,BRI Danareksa Sekuritas,1732486047.930249,1605219956.4454587,127266091.48479033,289299,268047,21252,59.96562144379172,60.27627056665379,local
GOTO.JK,2026-06-26,AK,UBS Sekuritas,5315699093.373044,1504775733.6810086,3810923359.6920357,887643,251275,636368,59.461603167937824,60.14023249823501,foreign
GOTO.JK,2026-06-26,ZP,Maybank Sekuritas,819167569.010321,229220789.1438289,589946779.8664922,136788,38276,98512,59.81727332703551,59.65668557527859,foreign
GOTO.JK,2026-06-26,CS,Credit Suisse,1702881632.21445,97404158.55128136,1605477473.6631684,284356,16265,268091,60.27045022728135,59.30304880561619,foreign
GOTO.JK,2026-06-26,KZ,CLSA Sekuritas,3815838661.6459937,3687376746.3869586,128461915.25903511,637188,615737,21451,60.3146368090806,60.14163701559011,foreign
GOTO.JK,2026-06-26,NI,BNI Sekuritas,1368426457.2399967,1055508642.0235287,312917815.216468,228506,176254,52252,59.70762016590886,60.036054390064805,local
GOTO.JK,2026-06-26,DX,Bahana Sekuritas,2001647811.5640714,2676811282.348431,-675163470.7843597,334245,446987,-112742,59.43911710720034,59.31995013940142,local
GOTO.JK,2026-06-25,CC,Mandiri Sekuritas,1360884637.4313064,9112248862.046085,-7751364224.6147785,232654,1557813,-1325159,58.45009958161627,58.42826676575385,local
GOTO.JK,2026-06-25,YP,Mirae Asset Sekuritas,2723814537.8609643,10133482064.499352,-7409667526.638388,465658,1732401,-1266743,58.60002855352304,58.37512059560921,local
GOTO.JK,2026-06-25,PD,Indo Premier Sekuritas,1008232479.492186,2698364922.373404,-1690132442.881218,172365,461307,-288942,58.51599358856705,58.61056800783517,local
GOTO.JK,2026-06-25,OD,BRI Danareksa Sekuritas,5673534833.755194,5396630160.858677,276904672.8965168,969937,922598,47339,59.00853609631772,59.02069110664094,local
GOTO.JK,2026-06-25,AK,UBS Sekuritas,9489890743.981691,3124343962.944463,6365546781.037229,1622374,534132,1088242,58.15168156072059,58.56809775079693,foreign
GOTO.JK,2026-06-25,ZP,Maybank Sekuritas,8731164524.074114,711451935.92721,8019712588.146904,1492663,121628,1371035,59.06070710889658,58.233129232884366,foreign
GOTO.JK,2026-06-25,CS,Credit Suisse,11392724013.530655,3033348972.576142,8359375040.954514,1947679,518575,1429104,58.170735029858534,58.55121130914468,foreign
GOTO.JK,2026-06-25,KZ,CLSA Sekuritas,4449941606.269688,4106530049.37299,343411556.8966975,760753,702044,58709,58.439224064370784,57.97492720833218,foreign
GOTO.JK,2026-06-25,NI,BNI Sekuritas,7841088886.055667,6159746660.687572,1681342225.3680954,1340498,1053059,287439,58.14384831019739,58.910769064472476,local
GOTO.JK,2026-06-25,DX,Bahana Sekuritas,6148215116.245822,5228662051.078723,919553065.167099,1051087,893882,157205,58.57605107493654,58.078002653272115,local
GOTO.JK,2026-06-24,CC,Mandiri Sekuritas,1327563351.7434635,1261188988.845491,66374362.897972584,227317,215952,11365,57.82869670284936,58.19570714369323,local
GOTO.JK,2026-06-24,YP,Mirae Asset Sekuritas,3392186194.917467,3373968868.053584,18217326.86388302,580842,577722,3120,58.18018906891454,58.90596552442373,local
